"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu001028" "Bacteria" "TM6" "TM6_unclassified" "TM6_unclassified" "TM6_unclassified" "Unclassified" "Unclassified"
"Otu001039" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Bradyrhizobium" "Unclassified"
"Otu001054" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified"
"Otu001076" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiaceae" "CL500-29_marine_group" "Unclassified"
"Otu001085" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Defluviella" "Unclassified"
"Otu001118" "Bacteria" "Cyanobacteria" "ML635J-21" "ML635J-21_unclassified" "ML635J-21_unclassified" "Unclassified" "Unclassified"
"Otu001123" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII_unclassified" "Unclassified"
"Otu001149" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Unclassified" "Unclassified"
"Otu001199" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methylobacteriaceae" "Methylobacterium" "Unclassified"
"Otu001219" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "gamV" "gamV-A" "Steno"
"Otu001225" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-A" "Unclassified"
"Otu001249" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Unclassified"
"Otu001345" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Unclassified" "Unclassified"
"Otu001419" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Iodobacter" "Unclassified"
"Otu001451" "Bacteria" "Proteobacteria" "JTB23" "JTB23_unclassified" "JTB23_unclassified" "Unclassified" "Unclassified"
"Otu001476" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu001485" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI_unclassified" "Unclassified"
"Otu001513" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-B" "Unclassified"
"Otu001542" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Duganella" "Unclassified"
"Otu001549" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Unclassified" "Unclassified"
"Otu001579" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Moraxella" "Unclassified"
"Otu001663" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001677" "Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilia_unclassified" "Thermoleophilia_unclassified" "Unclassified" "Unclassified"
"Otu001690" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiaceae" "Unclassified" "Unclassified"
"Otu001715" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "Unclassified"
"Otu001754" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Family_XII" "Exiguobacterium" "Unclassified"
"Otu001760" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Unclassified"
"Otu001918" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Unclassified" "Unclassified"
"Otu002142" "Bacteria" "Parcubacteria" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Unclassified" "Unclassified"
"Otu002198" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Odyssella" "Unclassified"
"Otu002220" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Chryseobacterium" "Unclassified"
"Otu002286" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu002392" "Bacteria" "Planctomycetes" "vadinHA49" "vadinHA49_unclassified" "vadinHA49_unclassified" "Unclassified" "Unclassified"
"Otu002408" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Chitinophagaceae_unclassified" "Unclassified"
"Otu002471" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "SWB04" "Unclassified" "Unclassified"
"Otu002522" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Paenibacillus" "Unclassified"
"Otu002657" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Oligoflexus" "Unclassified"
"Otu002712" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" "Unclassified"
"Otu002865" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-A" "acI-A7"
"Otu002896" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Devosia" "Unclassified"
"Otu003025" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Elizabethkingia" "Unclassified"
"Otu003066" "Bacteria" "Actinobacteria" "Actinobacteria" "PeM15" "PeM15_unclassified" "Unclassified" "Unclassified"
"Otu003078" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "TM146" "Unclassified" "Unclassified"
"Otu003095" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Unclassified" "Unclassified"
"Otu003167" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "LiUU-11-161" "Unclassified" "Unclassified"
"Otu003218" "Bacteria" "Actinobacteria" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Unclassified" "Unclassified"
"Otu003687" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Unclassified" "Unclassified"
"Otu003936" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Chlamydiales_unclassified" "Unclassified" "Unclassified"
"Otu004030" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-B" "Unclassified"
"Otu004062" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiales_unclassified" "Burkholderiales_unclassified" "Unclassified"
"Otu004969" "Bacteria" "WCHB1-60" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "Unclassified" "Unclassified"
"Otu005236" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "SAR11_clade" "SAR11_clade_unclassified" "Unclassified" "Unclassified"
"Otu007520" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Aeromicrobium" "Unclassified"
"Otu009453" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadales_Incertae_Sedis" "Acidibacter" "Unclassified"
