"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu002657" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Oligoflexus" NA
"Otu002712" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" NA
"Otu002896" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Devosia" NA
"Otu003025" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Elizabethkingia" NA
"Otu003066" "Bacteria" "Actinobacteria" "Actinobacteria" "PeM15" "PeM15_unclassified" "Unclassified" NA
"Otu003078" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "TM146" "Unclassified" NA
"Otu003095" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Unclassified" NA
"Otu003167" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "LiUU-11-161" "Unclassified" NA
"Otu003218" "Bacteria" "Actinobacteria" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Unclassified" NA
"Otu003687" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Unclassified" NA
"Otu003936" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Chlamydiales_unclassified" "Unclassified" NA
"Otu004062" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiales_unclassified" "Burkholderiales_unclassified" NA
"Otu004969" "Bacteria" "WCHB1-60" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "Unclassified" NA
"Otu005236" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "SAR11_clade" "SAR11_clade_unclassified" "Unclassified" NA
"Otu007520" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Aeromicrobium" NA
"Otu009453" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadales_Incertae_Sedis" "Acidibacter" NA
